x,y
12.112139543325323,11.502792495502336
8.039552618207626,12.201857910830292
15.728712292736805,6.734818725518908
11.614721833824163,14.622492945673095
12.520801217983111,8.576149734856953
11.931152707977512,16.202683826129263
6.672228544789635,4.6601937410940195
6.171030659653533,5.593701056128352
12.947222018068226,12.387526876483523
12.901379541258088,6.406880165238884
6.862418316385549,11.871737782050808
6.32687731680662,9.820622048881392
11.653000578960327,6.326166378241037
5.485174664165174,14.772478699932403
6.892405786059587,11.60382193906398
6.803767052805201,4.413164874760216
9.705995943384028,4.251867054979581
12.97017920849876,10.469169693061577
15.811258727050808,11.539751563569927
9.210174640029381,14.023237575044458
5.146650959337129,14.301955173337273
13.272992172713586,4.573739048985749
6.182515698324439,10.059837551318122
7.1486331431733685,15.200886367650453
6.005240039052061,8.816596092596283
6.407700152538285,6.856143653159236
7.939027759700188,6.766594529292836
14.088815092512247,6.9524107084423905
5.361508687061128,13.449968390901347
7.391035450488761,13.074224168071561
6.036512659008978,7.154477341873701
8.19563092797311,14.732245812382
10.946285265409314,3.98910388421508
12.57566442215021,7.455391076680957
11.02926251649644,3.833109436353359
5.548592190989164,14.804268510058613
13.896829539383422,11.660417281592686
13.574749079587637,5.1457156194209555
15.764394503551344,8.046608605909523
13.841593215894891,7.936778130506393
12.739060050173375,7.0379773688639515
5.264516394969293,12.82129803925684
5.80005984811271,11.827910471909362
11.559846349328648,7.703720495602191
7.117895732395091,10.361349724691198
9.869006038989294,10.71192344125939
11.302363694065955,4.994068622282571
10.980255848196927,15.173657282541672
6.919276531195899,14.290860103455842
7.8326162393908945,5.351598851655174
9.487419241710523,11.71573439997915
7.874340972311053,12.428972712183809
9.595797248680247,4.912479915389134
12.020627434716399,8.0883003240347
15.282258456470736,6.47233666608359
4.531518709980439,7.359550805419264
5.055874972215087,7.842741980997101
6.767699737239677,4.338305993369358
7.707890219185765,11.281661216022778
11.397118143135483,14.558386304283127
3.9082731382076537,10.061268046784305
7.655295270636746,12.89266137470003
13.707414174491062,7.7125220949339015
8.10811670855131,13.009364644677223
12.692850689965065,8.02363325110901
13.073329266851907,12.627151851145829
6.392253247472975,12.891014839316503
8.048557254345031,10.988215099802154
12.856504097814446,7.551063691607382
13.43263914629495,13.67399837079314
11.237649849695767,9.042089657651383
12.008946422575185,8.714341732387679
9.628470929839429,7.942707120485119
10.097835065015346,15.231652013796962
8.07577218635017,9.065339339977262
13.827667673181153,8.045528736472386
4.619750232026411,6.665819147716558
10.689509465067154,4.816226162427842
7.532317645479,11.248918407760888
7.1154338275260685,6.322010193345149
9.331980204443953,3.316800065747316
4.158292587901396,8.635683159540509
7.752150634436097,5.805292117441615
10.628524166628361,8.931788358565248
14.199573188572256,8.96414514158544
11.132566121417511,13.715632697711477
6.460343172379319,5.141551510040784
10.914111516371909,7.094731021821353
5.0606173399381875,13.011652680580962
4.595059592467392,12.219045566049616
4.5104590055502,9.311218148792797
4.23241717758332,9.176579253639058
9.917877167325566,6.9215726274067375
15.579028301120736,13.70015307796367
5.5545889833525095,10.661814189631055
15.345385915845178,8.986968836060015
12.358424004609873,12.128925484445631
13.535076292681406,5.235116917012866
3.718314613260995,9.925762898837776
5.6078428713774215,5.861568063101978
13.013816746591013,8.654583865781454
8.138383026270452,13.239585277292765
5.323128154473482,9.662221428671957
8.595891528100635,4.171005894442512
9.384987264430498,7.135827400708542
10.467927011419091,6.167132707963236
16.18787655958249,10.505426072287618
15.889117009427189,12.937049721151826
6.017509414144129,4.616575831528239
10.40810109558145,9.703712874160365
11.168036295641336,15.47860625730419
9.33080514506175,5.563237098108593
14.035399704441147,6.975397844096573
9.084339419366646,8.63000979138227
13.043930681405243,8.76155239900092
12.167952364833502,11.768453578411622
10.212456270210428,5.557065417395989
7.909799902776934,15.19414851079955
11.628638810485091,7.522613645369154
4.5979874317112275,12.714863024320458
3.9737855555056445,10.365620590020377
10.757375198900634,8.56686868120153
12.732246228593889,11.515608910060493
8.646209336973538,7.1587229174694125
9.115951732444202,14.184730961291807
11.518257676603053,6.8437244544105855
8.378374752071299,4.491598272656502
12.654867640836077,12.693649715654718
13.273109751937245,6.1336554337401195
14.217579528049619,12.578484524892533
3.8649064511032734,11.818774996254517
7.632053044515857,11.65129479483861
9.24258608710963,7.847691404413766
7.038409187810344,5.494032865694683
13.577555994815718,12.357199758926148
3.4584308534725574,10.973698580123994
14.731184841126026,10.346421005550093
8.38154392470372,14.160129974415998
11.151575137510283,5.273032030631554
13.101691128243528,6.894839565723454
14.071979088630423,11.956414174076734
7.193797184445538,4.478663007174361
7.217087136928265,15.440895802980236
14.035141517167382,11.4099113067676
7.276941974355394,10.786081042777266
10.303620223658303,13.790733982856281
16.58921712147933,9.00741283249077
15.095005323997205,7.745108045742688
10.315990728476596,9.451514172614239
11.601069049474514,4.260267680326807
10.20970966522033,11.312188307898236
12.121947633234857,11.142671134711783
4.977350027697631,11.29596752103188
10.024811342932216,15.568452540195356
10.831750177242172,5.520884830505879
12.008114731946991,6.09222801997802
5.552391380790007,9.160243042643467
8.500229426703953,7.8775240303660015
5.897494026940068,13.299793216111905
15.622279999304745,6.99062954370506
5.687830955952769,6.881977022301063
11.907301510413195,13.429968432901706
11.057581966353663,4.892284524840435
3.7694179622766217,9.570585678063914
8.018074957502092,11.42246634793111
13.540795471905554,10.223038995678317
3.8513285195081393,12.03103395579762
13.89446332019707,7.911922643734302
9.195925437229786,5.088709362628204
8.17885780111247,4.282019001411421
4.99907411936586,9.06724442484549
14.847984392369975,10.358948357160239
9.461557831247742,15.520457030576075
9.198804699421824,9.402757015220564
14.14658668352839,13.9940727564043
5.3246104537053665,10.54627862860127
9.206420386385721,11.810187375447516
11.830058027951157,9.677253708566246
8.556983327128858,10.166088914921634
12.207413500892844,12.039453480946843
9.119443656754337,3.4420142138094487
7.40825411738351,10.423263458160308
10.085860335048077,11.45077566549708
10.363157473018985,9.576095602892567
6.439840683440764,8.195286879257466
7.02368731699113,5.423006230449259
8.520303668748209,11.075342014000665
12.063908728619962,11.204260124314157
16.46545663248675,11.148412167861498
5.354849688419407,7.455780044800861
4.085141168454818,9.768355571753562
6.598049025080236,9.167882266477934
4.0162860205697655,12.942792304341324
13.070445989398719,4.388374279248644
5.279235600629333,6.637696999910387
5.5114607040464065,10.409745114384863
14.922994632602993,11.609001784437304
6.777727609780854,6.432330062181324
9.741280688869995,8.70623034904769
11.78794632807024,3.6961224148514376
6.953363285064709,10.441708194561667
11.064694142278402,11.755119494003162
6.943805851222263,14.595851367064967
8.450421582711678,14.057725921277765
13.51350556141029,11.542741902264163
7.4740911830792784,6.250264198625384
4.701290939227627,9.629129666097667
4.68903403166606,5.988503125271329
7.287425211503672,10.301064847919687
15.03483745053412,8.592959461429999
9.14847087731187,9.829805444130473
6.135632866317067,15.198195684853795
5.12312704043823,13.053028226562807
15.281917030788417,11.818201557477233
11.906327326672123,10.635404782075872
7.9256619998784785,6.255762088664252
13.08280311428093,10.114391393140863
6.892808098346672,13.704849755453493
14.438225247905875,8.536902926534374
9.4471921897715,10.09568192748095
4.434536574426984,11.92262167310409
12.891490013992279,10.443812276060065
6.83279614781762,15.667927378501894
7.315598955026118,12.164336137366812
9.852966391621017,6.610799528274137
6.0804941041483085,11.643606069324466
4.752979709876309,5.980644991459494
8.41054780569394,7.826956706328767
3.8254672210156784,7.995279818085642
4.059814990437727,11.194228153741664
11.77406358556478,5.735955214568425
8.277527868218835,10.322132053940036
7.422806191265723,7.293916993714736
9.839493020433988,13.08380623321931
15.361246318776505,7.868720555673809
4.025128651005121,7.428572036420784
12.087280399148746,15.22521789193307
4.514919458630541,10.197803124975408
14.869338260726774,10.032770722521725
11.828352618209657,7.336263024500758
10.821201475861985,4.545916086803679
14.228845682162557,7.518661687527517
12.926715304089884,6.993891591667003
5.899922219505346,12.994322751546466
13.87117161551834,7.265471769786219
5.854440406241868,13.469195630720902
13.321486225559987,8.136521691156444
10.724605548731159,10.574929852419242
12.1464374260349,15.708986105681898
6.98273695034488,8.217166466329726
12.229749150619483,12.3945410836033
5.104558116591919,9.374222451915838
14.550482539211032,10.434011358036226
6.501760326473556,14.915449656605048
9.11236846081671,6.297829247948846
11.589207403401454,14.620991507010224
9.174754358551535,16.249076219273988
10.763470967863023,13.229520434061554
9.5543782836049,11.219343158856478
13.650338306349614,11.700137459231792
15.000148884034344,6.601232735732578
3.8061094739931676,11.169118053688418
12.851456905024344,12.850338177271656
11.458867457500357,10.797389701492389
15.077683566195144,6.6223654071374956
11.748902393079602,5.373780407459755
11.929935941118178,11.579032175088708
9.159402245814297,5.2000150816546515
15.196239763849757,11.097284709743997
7.587906362650166,5.595352424542341
7.815425796815756,13.145262085303845
12.631000323829758,9.706305989417023
9.417323470732645,15.71411808369297
9.987367998462183,11.063952012174374
12.621952972487305,15.924236429501258
15.607260810862101,7.0883977308655695
12.786840792414255,6.901195915799409
6.289090095162489,15.317964711705233
6.795604270982488,11.818493201482232
6.234174778958023,10.370800509004853
7.425067630847611,9.717066234567723
9.264670304803584,9.064465045515579
14.9358842565232,5.853582958076353
7.1363550827488975,5.930051825819403
4.485206696465832,13.136860521534668
9.51243636593162,3.934627144672361
7.373809057246575,12.578339830583195
10.17108809040636,7.913671141043549
9.947585222534927,9.89430235429059
4.77809112865164,13.748452775226284
13.592075296422673,13.155597047085035
10.16093367435093,4.916950008020789
7.939388456024445,14.128449945889944
8.14808881979452,10.995988389217322
7.39504666464331,6.416860111149981
9.790096440551219,10.204002987795704
3.5940605196460176,11.983617341364438
6.802550724497735,5.334311464382194
14.45701103642627,6.812587247865161
8.465607024053377,7.1488101564930595
7.252433149050035,9.174444716829342
4.685508105335838,10.560885450756992
10.948571268345201,15.119209013150929
12.45263339854102,11.81227003806343
10.740332759496722,15.13793434229488
7.330749471363194,11.889442662531765
12.230122469010919,12.24297807039402
6.644323731265054,5.289538491167364
10.172082736191623,4.360266599103635
9.443267461892288,16.366593069587044
10.85557113132833,15.661800579883426
9.910238261722471,3.7446155197152367
4.265323536146227,11.242240531440663
15.791066332801897,11.377145209250303
11.862339483280257,3.723044320623025
15.536417984417257,9.50023203442842
4.613338801889774,12.791464653514751
9.333031632115215,12.459047892774281
14.559328814665461,12.376487315570747
12.835956057268255,12.855183001817947
10.00057267537495,7.450547639996991
6.682644852736388,9.788230149419407
10.314653171237062,14.909484736588125
4.417419152732159,10.677930532924279
11.077736654238842,5.6353216904811205
7.052399259396092,12.975852472049787
4.990522464134465,13.051251812442386
13.521270461582564,13.747682887192799
10.714149506902054,8.860385065794862
10.282042316341458,9.467548089643246
13.05142387137153,12.722647621511964
7.683008207668023,4.019869593452769
14.055271439143604,15.016181985542591
11.740053343833873,11.89523198574189
4.536355586712484,6.451910868968754
8.657947162087314,4.609255535337284
5.4056455418809115,8.481934877515473
7.963475428675353,6.584553502686072
14.65544895286995,14.061980034480184
13.54128295771995,15.489230121701272
13.10347764800932,11.910640576592575
10.854988348581845,5.199171991415523
6.649461443076069,13.182586994866485
6.7506338593110975,13.553383981197126
5.872356407989522,10.181220873047675
15.597696370690533,10.29099585076842
6.292773999541426,10.225096033680925
10.499088383404718,6.295153732341821
9.235271931738817,14.299621873798763
15.738683475108626,6.953613447757139
5.8286038825322155,13.66521610444672
8.334825479439079,7.517823910959292
11.590189379238495,10.824524148426496
13.04996400989764,6.064450719212916
11.852524615077872,6.4891110123331295
6.821741370604165,8.253167518359739
12.844877382467125,5.205057243019251
10.3419873061353,4.755581334732902
8.771379672799561,6.241159093272116
11.782311554022614,11.289495862788876
7.327159336285926,7.997444595946081
7.41193991644947,11.948448243399863
7.839816344988217,11.075730186831205
4.741201968148189,11.41845823537963
7.452444975259274,12.79968851179405
7.962886414353747,11.002838143014065
7.002290610719252,10.742878746100484
13.152239813475694,12.409709444380992
13.77848715860884,6.221537350674762
11.235218854128593,4.9898516694309425
10.55199789026302,4.102648405440044
6.793106058904561,5.697486036368051
7.197692911947661,8.01099274028459
7.912721862803949,10.208741197588287
8.740225352863538,7.923082698296442
5.05925546577541,5.770363614739749
3.9230728102854346,12.274409101682132
5.3079874256248845,12.50109619253755
11.78118690328948,12.758201065603355
10.408363614161056,8.433569086100984
14.93707887831983,7.764314775890945
12.42501385248834,13.643438486049332
12.699351445399945,10.047553579328207
6.418303620323622,10.551724162091288
8.453532532278333,9.421735108521208
9.635358208021838,7.007018940497013
6.910994179765466,5.905367982105039
9.877171571252621,7.4360968876014875
11.446095154212154,15.686922610214488
8.989005161003607,9.82141410679838
7.11567557811698,7.836450853606479
11.00430989247386,5.94096184532251
6.763626062158469,14.777700826434994
11.972045473008828,15.422417705176397
6.828214973055874,9.336336701683129
11.11937068313083,7.841966766462869
6.865757889395669,6.104580498762594
13.747804364923551,10.977986593430096
8.304740794456308,9.08690686125619
7.482707483282617,9.923972862364833
14.546017444337558,7.486855654480339
9.86050794867756,3.7353118753312406
7.354210507990186,9.567623607025777
7.253241024867785,8.379716080588222
15.787954041714455,12.399279289823863
9.107289449948233,8.361203928191445
8.680764655540258,4.196182680948335
7.881384619952723,7.535294496677606
15.471880253302418,12.088247080024733
13.1799795715778,13.605011572639299
8.561578587833653,14.082963238174017
